Timestamp,Date,Hour,Site,Lat,Lng,Device,EnergyKwh,Temperature,Humidity,Status
2026-07-03 13:00,2026-07-03,13,Medan,3.58,98.67,Servers,20.34,31.9,63.2,OK
2026-07-03 13:00,2026-07-03,13,Medan,3.58,98.67,Machinery,41.59,32.3,65.5,OK
2026-07-03 14:00,2026-07-03,14,Jakarta,-6.2,106.8,HVAC,69.16,31.9,55.6,OK
2026-07-03 14:00,2026-07-03,14,Jakarta,-6.2,106.8,Lighting,16.68,33.1,76.8,OK
2026-07-03 14:00,2026-07-03,14,Jakarta,-6.2,106.8,Servers,36.71,34,57.9,OK
2026-07-03 14:00,2026-07-03,14,Jakarta,-6.2,106.8,Machinery,81.83,33.3,68.1,OK
2026-07-03 14:00,2026-07-03,14,Surabaya,-7.25,112.75,HVAC,47.79,33.3,82.7,OK
2026-07-03 14:00,2026-07-03,14,Surabaya,-7.25,112.75,Lighting,14.47,30.3,82.6,OK
2026-07-03 14:00,2026-07-03,14,Surabaya,-7.25,112.75,Servers,37.34,30.4,68,OK
2026-07-03 14:00,2026-07-03,14,Surabaya,-7.25,112.75,Machinery,58.71,33.2,81.4,OK
2026-07-03 14:00,2026-07-03,14,Bandung,-6.9,107.6,HVAC,40.13,31.6,60.4,OK
2026-07-03 14:00,2026-07-03,14,Bandung,-6.9,107.6,Lighting,10.73,32.7,60.4,OK
2026-07-03 14:00,2026-07-03,14,Bandung,-6.9,107.6,Servers,26.27,31.2,83,OK
2026-07-03 14:00,2026-07-03,14,Bandung,-6.9,107.6,Machinery,42.89,30.3,75.6,OK
2026-07-03 14:00,2026-07-03,14,Medan,3.58,98.67,HVAC,23.94,31,69.5,OK
2026-07-03 14:00,2026-07-03,14,Medan,3.58,98.67,Lighting,10.4,31.5,78.6,OK
2026-07-03 14:00,2026-07-03,14,Medan,3.58,98.67,Servers,21.49,31.2,81,Warning
2026-07-03 14:00,2026-07-03,14,Medan,3.58,98.67,Machinery,35.86,32.7,68,OK
2026-07-03 15:00,2026-07-03,15,Jakarta,-6.2,106.8,HVAC,49.58,31.3,58.6,OK
2026-07-03 15:00,2026-07-03,15,Jakarta,-6.2,106.8,Lighting,20.81,30.7,74.2,OK
2026-07-03 15:00,2026-07-03,15,Jakarta,-6.2,106.8,Servers,44.52,31.6,62.2,OK
2026-07-03 15:00,2026-07-03,15,Jakarta,-6.2,106.8,Machinery,66.2,31.2,63.6,OK
2026-07-03 15:00,2026-07-03,15,Surabaya,-7.25,112.75,HVAC,44.62,33.4,55.1,OK
2026-07-03 15:00,2026-07-03,15,Surabaya,-7.25,112.75,Lighting,14.19,30,58.5,OK
2026-07-03 15:00,2026-07-03,15,Surabaya,-7.25,112.75,Servers,34.34,31.3,75.8,OK
2026-07-03 15:00,2026-07-03,15,Surabaya,-7.25,112.75,Machinery,68.18,30.6,60.9,OK
2026-07-03 15:00,2026-07-03,15,Bandung,-6.9,107.6,HVAC,38.61,32.2,70.1,OK
2026-07-03 15:00,2026-07-03,15,Bandung,-6.9,107.6,Lighting,13.22,31.7,83,OK
2026-07-03 15:00,2026-07-03,15,Bandung,-6.9,107.6,Servers,24.95,32.3,61.7,OK
2026-07-03 15:00,2026-07-03,15,Bandung,-6.9,107.6,Machinery,37.53,33,76.2,OK
2026-07-03 15:00,2026-07-03,15,Medan,3.58,98.67,HVAC,23.65,30.4,73.4,OK
2026-07-03 15:00,2026-07-03,15,Medan,3.58,98.67,Lighting,10.52,31,57.8,OK
2026-07-03 15:00,2026-07-03,15,Medan,3.58,98.67,Servers,18.56,32,75,OK
2026-07-03 15:00,2026-07-03,15,Medan,3.58,98.67,Machinery,38.4,32.2,57.5,OK
2026-07-03 16:00,2026-07-03,16,Jakarta,-6.2,106.8,HVAC,51.81,30.8,60.1,OK
2026-07-03 16:00,2026-07-03,16,Jakarta,-6.2,106.8,Lighting,21.98,30.7,79.2,OK
2026-07-03 16:00,2026-07-03,16,Jakarta,-6.2,106.8,Servers,48.94,30.6,72.7,OK
2026-07-03 16:00,2026-07-03,16,Jakarta,-6.2,106.8,Machinery,85.83,33.5,69.4,OK
2026-07-03 16:00,2026-07-03,16,Surabaya,-7.25,112.75,HVAC,48.34,31.8,57.6,OK
2026-07-03 16:00,2026-07-03,16,Surabaya,-7.25,112.75,Lighting,15.63,32.9,66,OK
2026-07-03 16:00,2026-07-03,16,Surabaya,-7.25,112.75,Servers,32.28,31.6,82.1,OK
2026-07-03 16:00,2026-07-03,16,Surabaya,-7.25,112.75,Machinery,66.51,32.4,65.7,OK
2026-07-03 16:00,2026-07-03,16,Bandung,-6.9,107.6,HVAC,33.56,32.9,56.5,OK
2026-07-03 16:00,2026-07-03,16,Bandung,-6.9,107.6,Lighting,11.52,30.4,68.4,OK
2026-07-03 16:00,2026-07-03,16,Bandung,-6.9,107.6,Servers,22.08,32.5,72.1,OK
2026-07-03 16:00,2026-07-03,16,Bandung,-6.9,107.6,Machinery,46.75,31.5,64.4,OK
2026-07-03 16:00,2026-07-03,16,Medan,3.58,98.67,HVAC,23.8,33.2,76.5,OK
2026-07-03 16:00,2026-07-03,16,Medan,3.58,98.67,Lighting,9.62,31.5,83.8,OK
2026-07-03 16:00,2026-07-03,16,Medan,3.58,98.67,Servers,23.72,32.2,60,OK
2026-07-03 16:00,2026-07-03,16,Medan,3.58,98.67,Machinery,35.01,31.4,62.5,OK
2026-07-03 17:00,2026-07-03,17,Jakarta,-6.2,106.8,HVAC,65.78,26.1,61.7,OK
2026-07-03 17:00,2026-07-03,17,Jakarta,-6.2,106.8,Lighting,22.06,26.2,63.6,OK
2026-07-03 17:00,2026-07-03,17,Jakarta,-6.2,106.8,Servers,50.31,25,67.3,OK
2026-07-03 17:00,2026-07-03,17,Jakarta,-6.2,106.8,Machinery,66.04,27.3,84.1,OK
2026-07-03 17:00,2026-07-03,17,Surabaya,-7.25,112.75,HVAC,38.65,26.2,67.7,OK
2026-07-03 17:00,2026-07-03,17,Surabaya,-7.25,112.75,Lighting,17.78,25.2,73.1,OK
2026-07-03 17:00,2026-07-03,17,Surabaya,-7.25,112.75,Servers,36.46,26.2,58.6,Warning
2026-07-03 17:00,2026-07-03,17,Surabaya,-7.25,112.75,Machinery,70.89,24.2,71.9,OK
2026-07-03 17:00,2026-07-03,17,Bandung,-6.9,107.6,HVAC,31.78,25,77,OK
2026-07-03 17:00,2026-07-03,17,Bandung,-6.9,107.6,Lighting,9.61,25,71,OK
2026-07-03 17:00,2026-07-03,17,Bandung,-6.9,107.6,Servers,24.2,24.8,56.7,OK
2026-07-03 17:00,2026-07-03,17,Bandung,-6.9,107.6,Machinery,52.2,24.2,65.4,OK
2026-07-03 17:00,2026-07-03,17,Medan,3.58,98.67,HVAC,30.24,24.4,64.2,OK
2026-07-03 17:00,2026-07-03,17,Medan,3.58,98.67,Lighting,11.52,25.2,67.7,OK
2026-07-03 17:00,2026-07-03,17,Medan,3.58,98.67,Servers,24.6,24.4,64,OK
2026-07-03 17:00,2026-07-03,17,Medan,3.58,98.67,Machinery,37.28,25,72.7,OK
2026-07-03 18:00,2026-07-03,18,Jakarta,-6.2,106.8,HVAC,63.28,25.9,71.8,OK
2026-07-03 18:00,2026-07-03,18,Jakarta,-6.2,106.8,Lighting,16.49,27.4,82.9,OK
2026-07-03 18:00,2026-07-03,18,Jakarta,-6.2,106.8,Servers,34.01,27.8,67.6,OK
2026-07-03 18:00,2026-07-03,18,Jakarta,-6.2,106.8,Machinery,69.27,25.6,59.7,OK
2026-07-03 18:00,2026-07-03,18,Surabaya,-7.25,112.75,HVAC,40.94,24.5,68.7,OK
2026-07-03 18:00,2026-07-03,18,Surabaya,-7.25,112.75,Lighting,16.88,27.4,85,OK
2026-07-03 18:00,2026-07-03,18,Surabaya,-7.25,112.75,Servers,37.4,25,60.9,OK
2026-07-03 18:00,2026-07-03,18,Surabaya,-7.25,112.75,Machinery,71.34,25.1,56.9,OK
2026-07-03 18:00,2026-07-03,18,Bandung,-6.9,107.6,HVAC,35,24.4,70.3,OK
2026-07-03 18:00,2026-07-03,18,Bandung,-6.9,107.6,Lighting,11.11,25.8,81.5,OK
2026-07-03 18:00,2026-07-03,18,Bandung,-6.9,107.6,Servers,20.76,25.9,75.8,Warning
2026-07-03 18:00,2026-07-03,18,Bandung,-6.9,107.6,Machinery,50.88,26.9,62.3,OK
2026-07-03 18:00,2026-07-03,18,Medan,3.58,98.67,HVAC,34.64,26.3,56.1,OK
2026-07-03 18:00,2026-07-03,18,Medan,3.58,98.67,Lighting,10.98,27,61.2,OK
2026-07-03 18:00,2026-07-03,18,Medan,3.58,98.67,Servers,20.75,26,56.6,OK
2026-07-03 18:00,2026-07-03,18,Medan,3.58,98.67,Machinery,40.83,27.5,81.8,OK
2026-07-03 19:00,2026-07-03,19,Jakarta,-6.2,106.8,HVAC,30.41,24.6,57.6,OK
2026-07-03 19:00,2026-07-03,19,Jakarta,-6.2,106.8,Lighting,10.2,26.6,62.3,OK
2026-07-03 19:00,2026-07-03,19,Jakarta,-6.2,106.8,Servers,16.99,26.9,75.3,OK
2026-07-03 19:00,2026-07-03,19,Jakarta,-6.2,106.8,Machinery,29.83,28,59.9,OK
2026-07-03 19:00,2026-07-03,19,Surabaya,-7.25,112.75,HVAC,24.94,26.7,57.9,OK
2026-07-03 19:00,2026-07-03,19,Surabaya,-7.25,112.75,Lighting,6.22,27.1,68.8,OK
2026-07-03 19:00,2026-07-03,19,Surabaya,-7.25,112.75,Servers,17.25,26.7,55.7,OK
2026-07-03 19:00,2026-07-03,19,Surabaya,-7.25,112.75,Machinery,26.21,24.1,57.2,OK
2026-07-03 19:00,2026-07-03,19,Bandung,-6.9,107.6,HVAC,15.55,27.8,58.8,OK
2026-07-03 19:00,2026-07-03,19,Bandung,-6.9,107.6,Lighting,5.33,24.4,74,OK
2026-07-03 19:00,2026-07-03,19,Bandung,-6.9,107.6,Servers,10.08,25.1,56.3,OK
2026-07-03 19:00,2026-07-03,19,Bandung,-6.9,107.6,Machinery,16.45,27.7,75.8,OK
2026-07-03 19:00,2026-07-03,19,Medan,3.58,98.67,HVAC,12.39,27.8,80.9,OK
2026-07-03 19:00,2026-07-03,19,Medan,3.58,98.67,Lighting,4.92,26.1,70.1,OK
2026-07-03 19:00,2026-07-03,19,Medan,3.58,98.67,Servers,10.19,24.9,62,OK
2026-07-03 19:00,2026-07-03,19,Medan,3.58,98.67,Machinery,18.27,25.1,65.5,OK
2026-07-03 20:00,2026-07-03,20,Jakarta,-6.2,106.8,HVAC,28.16,25.6,76.1,OK
2026-07-03 20:00,2026-07-03,20,Jakarta,-6.2,106.8,Lighting,10.13,25.7,68.6,OK
2026-07-03 20:00,2026-07-03,20,Jakarta,-6.2,106.8,Servers,15.39,27.2,56.1,OK
2026-07-03 20:00,2026-07-03,20,Jakarta,-6.2,106.8,Machinery,37.87,25.6,78.2,OK
2026-07-03 20:00,2026-07-03,20,Surabaya,-7.25,112.75,HVAC,24.71,26.2,74,OK
2026-07-03 20:00,2026-07-03,20,Surabaya,-7.25,112.75,Lighting,5.98,24.4,69.6,OK
2026-07-03 20:00,2026-07-03,20,Surabaya,-7.25,112.75,Servers,14.53,24.1,56.1,OK
2026-07-03 20:00,2026-07-03,20,Surabaya,-7.25,112.75,Machinery,31.25,25.6,74.4,OK
2026-07-03 20:00,2026-07-03,20,Bandung,-6.9,107.6,HVAC,17.73,27.3,67.2,OK
2026-07-03 20:00,2026-07-03,20,Bandung,-6.9,107.6,Lighting,4.49,26,73,OK
2026-07-03 20:00,2026-07-03,20,Bandung,-6.9,107.6,Servers,10.79,27.9,83.4,OK
2026-07-03 20:00,2026-07-03,20,Bandung,-6.9,107.6,Machinery,19.7,26.2,66,OK
2026-07-03 20:00,2026-07-03,20,Medan,3.58,98.67,HVAC,13.03,25,62.7,OK
2026-07-03 20:00,2026-07-03,20,Medan,3.58,98.67,Lighting,4.65,27.6,57,OK
2026-07-03 20:00,2026-07-03,20,Medan,3.58,98.67,Servers,11.01,26.6,77.7,OK
2026-07-03 20:00,2026-07-03,20,Medan,3.58,98.67,Machinery,16.58,24.2,55.8,OK
2026-07-03 21:00,2026-07-03,21,Jakarta,-6.2,106.8,HVAC,22.91,27.9,55.9,OK
2026-07-03 21:00,2026-07-03,21,Jakarta,-6.2,106.8,Lighting,10.53,24.4,77.4,OK
2026-07-03 21:00,2026-07-03,21,Jakarta,-6.2,106.8,Servers,22.32,26.9,83.7,OK
2026-07-03 21:00,2026-07-03,21,Jakarta,-6.2,106.8,Machinery,29.76,26,71.8,OK
2026-07-03 21:00,2026-07-03,21,Surabaya,-7.25,112.75,HVAC,22.14,26.9,83.4,OK
2026-07-03 21:00,2026-07-03,21,Surabaya,-7.25,112.75,Lighting,5.96,26.3,67.8,OK
2026-07-03 21:00,2026-07-03,21,Surabaya,-7.25,112.75,Servers,16.33,27.4,77.9,OK
2026-07-03 21:00,2026-07-03,21,Surabaya,-7.25,112.75,Machinery,29.75,27,70.6,OK
2026-07-03 21:00,2026-07-03,21,Bandung,-6.9,107.6,HVAC,17.79,25.3,79.4,OK
2026-07-03 21:00,2026-07-03,21,Bandung,-6.9,107.6,Lighting,5.06,25.8,64.6,OK
2026-07-03 21:00,2026-07-03,21,Bandung,-6.9,107.6,Servers,10.86,27.1,59,OK
2026-07-03 21:00,2026-07-03,21,Bandung,-6.9,107.6,Machinery,23.25,27.5,67.6,OK
2026-07-03 21:00,2026-07-03,21,Medan,3.58,98.67,HVAC,11.1,27.4,60.4,OK
2026-07-03 21:00,2026-07-03,21,Medan,3.58,98.67,Lighting,3.71,25.7,69.3,OK
2026-07-03 21:00,2026-07-03,21,Medan,3.58,98.67,Servers,9.63,28,60,OK
2026-07-03 21:00,2026-07-03,21,Medan,3.58,98.67,Machinery,16.18,24.7,77.5,OK
2026-07-03 22:00,2026-07-03,22,Jakarta,-6.2,106.8,HVAC,23.31,26,62.5,OK
2026-07-03 22:00,2026-07-03,22,Jakarta,-6.2,106.8,Lighting,9.52,24.2,66.9,OK
2026-07-03 22:00,2026-07-03,22,Jakarta,-6.2,106.8,Servers,18.24,26.3,57.9,OK
2026-07-03 22:00,2026-07-03,22,Jakarta,-6.2,106.8,Machinery,33.71,26,58.1,OK
2026-07-03 22:00,2026-07-03,22,Surabaya,-7.25,112.75,HVAC,20.12,25.4,69.2,OK
2026-07-03 22:00,2026-07-03,22,Surabaya,-7.25,112.75,Lighting,7.15,27.4,65.5,OK
2026-07-03 22:00,2026-07-03,22,Surabaya,-7.25,112.75,Servers,16.87,24.8,84,OK
2026-07-03 22:00,2026-07-03,22,Surabaya,-7.25,112.75,Machinery,24.86,24.7,56,OK
2026-07-03 22:00,2026-07-03,22,Bandung,-6.9,107.6,HVAC,12.25,27.8,76.4,OK
2026-07-03 22:00,2026-07-03,22,Bandung,-6.9,107.6,Lighting,5.3,26.4,76.2,OK
2026-07-03 22:00,2026-07-03,22,Bandung,-6.9,107.6,Servers,10.61,27.9,62.5,OK
2026-07-03 22:00,2026-07-03,22,Bandung,-6.9,107.6,Machinery,18.38,24.4,60.1,OK
2026-07-03 22:00,2026-07-03,22,Medan,3.58,98.67,HVAC,15.29,25.2,76.8,OK
2026-07-03 22:00,2026-07-03,22,Medan,3.58,98.67,Lighting,4.77,27.5,73.5,OK
2026-07-03 22:00,2026-07-03,22,Medan,3.58,98.67,Servers,8.15,26.9,84.7,OK
2026-07-03 22:00,2026-07-03,22,Medan,3.58,98.67,Machinery,14.42,27.5,82.9,OK
2026-07-03 23:00,2026-07-03,23,Jakarta,-6.2,106.8,HVAC,26.96,27,65.6,OK
2026-07-03 23:00,2026-07-03,23,Jakarta,-6.2,106.8,Lighting,9.86,26.7,62.3,OK
2026-07-03 23:00,2026-07-03,23,Jakarta,-6.2,106.8,Servers,20.04,25.7,67.8,OK
2026-07-03 23:00,2026-07-03,23,Jakarta,-6.2,106.8,Machinery,36.16,27.3,61.1,OK
2026-07-03 23:00,2026-07-03,23,Surabaya,-7.25,112.75,HVAC,16.99,27.7,73.9,OK
2026-07-03 23:00,2026-07-03,23,Surabaya,-7.25,112.75,Lighting,6.79,24.2,74,OK
2026-07-03 23:00,2026-07-03,23,Surabaya,-7.25,112.75,Servers,13.8,25.5,63.2,OK
2026-07-03 23:00,2026-07-03,23,Surabaya,-7.25,112.75,Machinery,28.3,24.9,84.1,OK
2026-07-03 23:00,2026-07-03,23,Bandung,-6.9,107.6,HVAC,12.33,24,84.2,OK
2026-07-03 23:00,2026-07-03,23,Bandung,-6.9,107.6,Lighting,5.54,26.7,62.3,OK
2026-07-03 23:00,2026-07-03,23,Bandung,-6.9,107.6,Servers,8.87,27.6,64.8,OK
2026-07-03 23:00,2026-07-03,23,Bandung,-6.9,107.6,Machinery,19.35,24,77.1,OK
2026-07-03 23:00,2026-07-03,23,Medan,3.58,98.67,HVAC,13.33,25,68.2,OK
2026-07-03 23:00,2026-07-03,23,Medan,3.58,98.67,Lighting,3.97,27.8,78.6,OK
2026-07-03 23:00,2026-07-03,23,Medan,3.58,98.67,Servers,8.03,24.8,60.1,OK
2026-07-03 23:00,2026-07-03,23,Medan,3.58,98.67,Machinery,16.64,25.3,61.9,OK
2026-07-04 00:00,2026-07-04,0,Jakarta,-6.2,106.8,HVAC,25.96,27.4,72.1,OK
2026-07-04 00:00,2026-07-04,0,Jakarta,-6.2,106.8,Lighting,10.08,26.6,84.8,OK
2026-07-04 00:00,2026-07-04,0,Jakarta,-6.2,106.8,Servers,20.27,25.7,83,OK
2026-07-04 00:00,2026-07-04,0,Jakarta,-6.2,106.8,Machinery,37.84,25.4,76.4,OK
2026-07-04 00:00,2026-07-04,0,Surabaya,-7.25,112.75,HVAC,21.91,27.8,66.6,OK
2026-07-04 00:00,2026-07-04,0,Surabaya,-7.25,112.75,Lighting,7.71,27.3,64.9,OK
2026-07-04 00:00,2026-07-04,0,Surabaya,-7.25,112.75,Servers,13.22,25.9,68.1,OK
2026-07-04 00:00,2026-07-04,0,Surabaya,-7.25,112.75,Machinery,27.28,27.3,79.4,OK
2026-07-04 00:00,2026-07-04,0,Bandung,-6.9,107.6,HVAC,16.13,27.6,79.8,OK
2026-07-04 00:00,2026-07-04,0,Bandung,-6.9,107.6,Lighting,4.91,24.6,69.1,OK
2026-07-04 00:00,2026-07-04,0,Bandung,-6.9,107.6,Servers,9.76,24.3,69.2,OK
2026-07-04 00:00,2026-07-04,0,Bandung,-6.9,107.6,Machinery,15.92,24.9,77.8,OK
2026-07-04 00:00,2026-07-04,0,Medan,3.58,98.67,HVAC,13.14,27.4,78.7,OK
2026-07-04 00:00,2026-07-04,0,Medan,3.58,98.67,Lighting,5.21,27.5,74.4,OK
2026-07-04 00:00,2026-07-04,0,Medan,3.58,98.67,Servers,9.52,25.9,66.1,OK
2026-07-04 00:00,2026-07-04,0,Medan,3.58,98.67,Machinery,15.27,25.8,80.9,OK
2026-07-04 01:00,2026-07-04,1,Jakarta,-6.2,106.8,HVAC,27.51,24.9,81.6,OK
2026-07-04 01:00,2026-07-04,1,Jakarta,-6.2,106.8,Lighting,8.91,24.5,81.5,OK
2026-07-04 01:00,2026-07-04,1,Jakarta,-6.2,106.8,Servers,18.71,26,57.6,OK
2026-07-04 01:00,2026-07-04,1,Jakarta,-6.2,106.8,Machinery,32.45,26,57.6,OK
2026-07-04 01:00,2026-07-04,1,Surabaya,-7.25,112.75,HVAC,22.62,26.7,57.1,OK
2026-07-04 01:00,2026-07-04,1,Surabaya,-7.25,112.75,Lighting,5.63,25.4,77.9,OK
2026-07-04 01:00,2026-07-04,1,Surabaya,-7.25,112.75,Servers,13.36,24.8,57.3,OK
2026-07-04 01:00,2026-07-04,1,Surabaya,-7.25,112.75,Machinery,30.13,24.4,75.2,OK
2026-07-04 01:00,2026-07-04,1,Bandung,-6.9,107.6,HVAC,13.37,26.5,62.1,OK
2026-07-04 01:00,2026-07-04,1,Bandung,-6.9,107.6,Lighting,4.73,27.7,62.3,OK
2026-07-04 01:00,2026-07-04,1,Bandung,-6.9,107.6,Servers,12.83,25.2,84.4,OK
2026-07-04 01:00,2026-07-04,1,Bandung,-6.9,107.6,Machinery,22.13,27.8,63.9,Warning
2026-07-04 01:00,2026-07-04,1,Medan,3.58,98.67,HVAC,12.64,25.5,74.6,OK
2026-07-04 01:00,2026-07-04,1,Medan,3.58,98.67,Lighting,4.19,24.8,80,OK
2026-07-04 01:00,2026-07-04,1,Medan,3.58,98.67,Servers,9.27,24.4,72.5,OK
2026-07-04 01:00,2026-07-04,1,Medan,3.58,98.67,Machinery,14.15,27.7,76.9,OK
2026-07-04 02:00,2026-07-04,2,Jakarta,-6.2,106.8,HVAC,30,25.1,69.9,OK
2026-07-04 02:00,2026-07-04,2,Jakarta,-6.2,106.8,Lighting,7.97,25.2,74.3,OK
2026-07-04 02:00,2026-07-04,2,Jakarta,-6.2,106.8,Servers,18.33,26.8,75.5,OK
2026-07-04 02:00,2026-07-04,2,Jakarta,-6.2,106.8,Machinery,32.99,25.3,84.7,OK
2026-07-04 02:00,2026-07-04,2,Surabaya,-7.25,112.75,HVAC,24.06,24.2,72.2,OK
2026-07-04 02:00,2026-07-04,2,Surabaya,-7.25,112.75,Lighting,6.77,24.6,68.3,OK
2026-07-04 02:00,2026-07-04,2,Surabaya,-7.25,112.75,Servers,16.52,28,65.2,OK
2026-07-04 02:00,2026-07-04,2,Surabaya,-7.25,112.75,Machinery,25.53,27.6,64.6,OK
2026-07-04 02:00,2026-07-04,2,Bandung,-6.9,107.6,HVAC,15.51,26.4,73.3,OK
2026-07-04 02:00,2026-07-04,2,Bandung,-6.9,107.6,Lighting,4.92,26.3,77.9,OK
2026-07-04 02:00,2026-07-04,2,Bandung,-6.9,107.6,Servers,11.81,27.4,58.3,OK
2026-07-04 02:00,2026-07-04,2,Bandung,-6.9,107.6,Machinery,20.01,24.4,80.8,OK
2026-07-04 02:00,2026-07-04,2,Medan,3.58,98.67,HVAC,11.16,25.1,68.3,OK
2026-07-04 02:00,2026-07-04,2,Medan,3.58,98.67,Lighting,4.14,25.4,83,OK
2026-07-04 02:00,2026-07-04,2,Medan,3.58,98.67,Servers,10.68,26,83.4,OK
2026-07-04 02:00,2026-07-04,2,Medan,3.58,98.67,Machinery,20.45,25.6,68.5,OK
2026-07-04 03:00,2026-07-04,3,Jakarta,-6.2,106.8,HVAC,25.23,26.5,60.2,OK
2026-07-04 03:00,2026-07-04,3,Jakarta,-6.2,106.8,Lighting,9.57,25.9,81,OK
2026-07-04 03:00,2026-07-04,3,Jakarta,-6.2,106.8,Servers,17.32,25.9,74.6,OK
2026-07-04 03:00,2026-07-04,3,Jakarta,-6.2,106.8,Machinery,28.12,27.1,69.2,OK
2026-07-04 03:00,2026-07-04,3,Surabaya,-7.25,112.75,HVAC,17.78,24.8,59.1,OK
2026-07-04 03:00,2026-07-04,3,Surabaya,-7.25,112.75,Lighting,6.82,25.3,76,OK
2026-07-04 03:00,2026-07-04,3,Surabaya,-7.25,112.75,Servers,15.85,27.7,76,OK
2026-07-04 03:00,2026-07-04,3,Surabaya,-7.25,112.75,Machinery,28.53,26,59.3,OK
2026-07-04 03:00,2026-07-04,3,Bandung,-6.9,107.6,HVAC,14.59,26.4,63.5,OK
2026-07-04 03:00,2026-07-04,3,Bandung,-6.9,107.6,Lighting,5.9,24.3,67.5,OK
2026-07-04 03:00,2026-07-04,3,Bandung,-6.9,107.6,Servers,10.39,24.5,75.9,OK
2026-07-04 03:00,2026-07-04,3,Bandung,-6.9,107.6,Machinery,21.3,25.4,75,OK
2026-07-04 03:00,2026-07-04,3,Medan,3.58,98.67,HVAC,10.72,25.1,58.8,OK
2026-07-04 03:00,2026-07-04,3,Medan,3.58,98.67,Lighting,3.98,25.5,56.7,OK
2026-07-04 03:00,2026-07-04,3,Medan,3.58,98.67,Servers,11.1,27.8,58.2,OK
2026-07-04 03:00,2026-07-04,3,Medan,3.58,98.67,Machinery,19.17,27.7,76.2,OK
2026-07-04 04:00,2026-07-04,4,Jakarta,-6.2,106.8,HVAC,24.67,25.3,60.1,OK
2026-07-04 04:00,2026-07-04,4,Jakarta,-6.2,106.8,Lighting,8.79,26.3,77.8,OK
2026-07-04 04:00,2026-07-04,4,Jakarta,-6.2,106.8,Servers,21.12,26,74.9,OK
2026-07-04 04:00,2026-07-04,4,Jakarta,-6.2,106.8,Machinery,36.52,27.3,71,OK
2026-07-04 04:00,2026-07-04,4,Surabaya,-7.25,112.75,HVAC,18.7,26.6,82.6,OK
2026-07-04 04:00,2026-07-04,4,Surabaya,-7.25,112.75,Lighting,6.57,25.6,57.4,OK
2026-07-04 04:00,2026-07-04,4,Surabaya,-7.25,112.75,Servers,15.06,24.9,83.7,OK
2026-07-04 04:00,2026-07-04,4,Surabaya,-7.25,112.75,Machinery,32.38,26.5,81.3,OK
2026-07-04 04:00,2026-07-04,4,Bandung,-6.9,107.6,HVAC,14.6,27.6,71.3,OK
2026-07-04 04:00,2026-07-04,4,Bandung,-6.9,107.6,Lighting,4.4,24.9,71.7,OK
2026-07-04 04:00,2026-07-04,4,Bandung,-6.9,107.6,Servers,10.82,24.3,83.4,OK
2026-07-04 04:00,2026-07-04,4,Bandung,-6.9,107.6,Machinery,21.49,26.9,67.5,OK
2026-07-04 04:00,2026-07-04,4,Medan,3.58,98.67,HVAC,12.8,27.2,71.5,OK
2026-07-04 04:00,2026-07-04,4,Medan,3.58,98.67,Lighting,3.54,25.4,67.7,OK
2026-07-04 04:00,2026-07-04,4,Medan,3.58,98.67,Servers,8.44,24.5,82.1,OK
2026-07-04 04:00,2026-07-04,4,Medan,3.58,98.67,Machinery,18.19,27.1,57.5,OK
2026-07-04 05:00,2026-07-04,5,Jakarta,-6.2,106.8,HVAC,27.69,24.7,82.9,OK
2026-07-04 05:00,2026-07-04,5,Jakarta,-6.2,106.8,Lighting,8.06,24.6,59.1,Warning
2026-07-04 05:00,2026-07-04,5,Jakarta,-6.2,106.8,Servers,15.83,25.9,80.5,OK
2026-07-04 05:00,2026-07-04,5,Jakarta,-6.2,106.8,Machinery,34.07,25.3,64.6,OK
2026-07-04 05:00,2026-07-04,5,Surabaya,-7.25,112.75,HVAC,23.42,27.4,71.7,OK
2026-07-04 05:00,2026-07-04,5,Surabaya,-7.25,112.75,Lighting,5.73,27,69.3,OK
2026-07-04 05:00,2026-07-04,5,Surabaya,-7.25,112.75,Servers,14.74,26.5,59.2,OK
2026-07-04 05:00,2026-07-04,5,Surabaya,-7.25,112.75,Machinery,25.32,25.2,79.6,OK
2026-07-04 05:00,2026-07-04,5,Bandung,-6.9,107.6,HVAC,18.07,27.1,59.4,OK
2026-07-04 05:00,2026-07-04,5,Bandung,-6.9,107.6,Lighting,5.61,26.7,79.8,OK
2026-07-04 05:00,2026-07-04,5,Bandung,-6.9,107.6,Servers,11.45,26.1,55.6,OK
2026-07-04 05:00,2026-07-04,5,Bandung,-6.9,107.6,Machinery,19.8,24.5,69.1,OK
2026-07-04 05:00,2026-07-04,5,Medan,3.58,98.67,HVAC,14.9,24.3,68.3,OK
2026-07-04 05:00,2026-07-04,5,Medan,3.58,98.67,Lighting,3.93,27.6,58.3,OK
2026-07-04 05:00,2026-07-04,5,Medan,3.58,98.67,Servers,10.23,27.5,62.5,OK
2026-07-04 05:00,2026-07-04,5,Medan,3.58,98.67,Machinery,13.97,24.4,75.9,OK
2026-07-04 06:00,2026-07-04,6,Jakarta,-6.2,106.8,HVAC,28.1,24.5,64.4,OK
2026-07-04 06:00,2026-07-04,6,Jakarta,-6.2,106.8,Lighting,7.65,27.2,56.1,OK
2026-07-04 06:00,2026-07-04,6,Jakarta,-6.2,106.8,Servers,15.26,25.2,71,OK
